"","Early_stage","Intermediate1_stage","Intermediate2_stage","Intermediate3_stage","Late_stage"
"col-119",5.08153076250226,5.3921571381471,5.55192193955325,8.36907323849066,8.45240306938297
"col-120",3.43942837163626,3.81072296369454,4.02848313601166,5.0694675595017,5.1753888276333
"col-121",3.4585505398744,6.30316056207818,10.0698920491615,6.52949074961427,3.23942654684772
"col-122",5.8653399535038,6.29926273578911,7.47924048909433,10.4831593035465,11.0173241530571
"col-124",5.89702232468695,5.77835647849566,7.12346365931778,9.53825748970463,9.88250882371898
"col-125",3.55431148336548,3.76275104804299,4.43577257893956,7.18163092565556,11.1983805113928
"col-129",5.36177940039415,5.57021802141364,6.03837160945703,8.1259822641429,8.61467318352509
"col-130",3.33942752952666,3.694857047903,3.87229346094925,5.53537191215066,10.2359094036503
"col-139",4.68086031869258,5.01758562021621,5.46416372475982,6.71840389824468,7.98922405684057
"col-140",6.33939404652367,5.91225547205135,7.87398692440489,10.6563177340397,11.4614128097312
"col-142",4.48714147360902,4.40087949052583,4.70130259860612,6.24557440624625,7.25480231530803
"col-143",5.13266322880758,5.16729138674866,6.75211180625145,8.64269718231256,9.33148894650105
"col-144",4.18631501885955,4.44794314061722,5.92751260519371,8.92674955032362,13.3103304627536
"col-145",3.95109503299316,3.74038654388637,4.40537369688608,6.93496133185165,7.80588046822444
"col-146",3.53160009250249,3.95773139458234,4.29889006498837,5.58024639800353,5.92973280602338
"col-147",3.73390994131709,3.82933732054197,4.22476012469985,4.9484944920892,8.48947568763224
"col-153",4.15424395583211,4.18596255959407,3.44512906504536,5.71513530510232,4.52823448095504
"col-154",4.27484953334857,3.74818667597555,4.38908460748499,5.95242380802302,7.7772334859897
"col-155",4.04245356237056,3.43605586803873,3.56078534023796,5.28695948252255,6.16880738794747
"col-159",4.3809923547301,4.48535657049847,5.16016507193457,6.83767393655026,7.98486894921097
"col-160",6.83014196459904,6.49487388159653,8.2194561372757,11.2725002282114,13.4890222587551
"col-161",3.63708624225841,3.42674946828788,4.08872162917539,6.50161730280374,7.30968549498701
"col-162",3.96842814740428,3.97530634998703,4.53564614141546,5.22627709986485,7.09974936337471
"col-165",3.29384644683198,3.31033175060269,4.18476231849199,12.9820820625686,8.52264709831423
"col-170",3.94242885123285,3.96399109821011,4.83641314523493,5.33698607245209,5.01696804933983
"col-172",3.23942654684772,3.5944722208091,4.33636321547072,6.03450240143748,3.23942654684772
"col-174",3.23942654684772,4.85510463094041,4.46378731162305,5.3537458482116,3.46928637004051
"col-175",3.67677151103796,3.84108577435444,4.59946596399961,7.7782030406415,7.68860496292431
"col-177",3.23942654684772,3.23942654684772,4.54726450554388,6.3553395008248,6.33000766544141
"col-178",6.56295479541671,5.95975882948274,7.79318354768526,11.1203794796728,11.4052703240252
"col-179",4.19219246960473,4.03765185550068,4.94258106425923,6.78890283179342,7.37039361167033
"col-180",3.88497170377715,3.62450583824481,3.51016971328409,4.13419586241883,6.21694250097132
"col-181",7.25152449175251,6.77828797215496,8.69629923562408,11.1159488765438,11.702274904256
"col-184",6.05275057151506,6.62003427579455,7.66660144947767,10.3308907418693,10.8655719010649
"col-186",3.23942654684772,3.43242274651523,3.53469407953696,5.84891943939643,6.04788196021935
"coq-5",6.14322710989172,6.06005724388977,6.10089133481595,7.57806219172507,8.00871489114297
"cor-1",3.30722870745054,3.47142073129099,6.17888758951822,5.2217551878795,4.55501696129089
"cpb-3",7.32205561004967,4.43868984723161,4.90570697816722,6.03653201747898,6.12660498499827
"cpf-1",6.98208034542597,6.89133440355116,5.45096168349717,6.08554495830833,6.01535467860246
"cpin-1",4.02146269345911,4.48830532856578,6.31807100182445,3.74549284189834,4.50777595314605
"cpl-1",6.22470507269156,8.38187367125668,9.64298103333772,10.1690337783474,10.0850415793399
"cpn-1",7.88762237346753,5.80061253041211,6.8950153884549,6.67591412660997,7.03693407772253
"cpn-2",4.31188759306246,6.28134849066165,9.33393181405629,6.76146639615659,3.82944334278801
"cpn-3",5.38785969238651,6.7183401023484,11.8381799465972,13.2548771393905,13.5594468474475
"cpn-4",4.2071349844829,4.85275295511714,5.15335980432967,8.06101344463817,9.32193962440236
"cpr-1",5.06932633502912,4.970666343664,6.87444012417019,10.0848392765332,10.0552936661931
"cpr-4",3.79351557263433,3.61596017118523,4.94966125163689,6.41955358003195,8.07850223344068
"cpr-5",4.16216247196584,4.07906974702603,5.31135106591401,8.39086028883104,9.44476416293321
"cpr-6",5.30574448716532,7.03039375002878,9.50493776823284,10.6083989596728,10.3736656584121
"cps-6",5.27627687287853,6.6147647942692,6.15701343564408,5.55189735830027,5.81868407799604
"cpz-1",4.82207640836321,9.15831532521215,8.40369973211702,7.07725688879607,7.02197582115996
"cpz-2",4.12803998576101,4.57423719426156,7.01207031891798,7.42513144868951,8.61525779336793
"crb-1",4.44010493372442,6.40242014619743,7.26697473498901,4.7612571273179,3.5695872159579
"crh-1",4.71593832895547,4.41949755895771,4.14802498083333,3.64263490932019,5.32367965480408
"crn-1",8.78049147977235,7.7597302281848,4.93224754833031,5.2574106998457,4.95735193730771
"crn-4",5.9040997786035,4.77943310624167,3.75130609946198,4.10428534779955,4.52812445690241
"crn-6",6.17204803493075,7.18584703187617,4.0496922768688,4.47938822279001,6.58749299965078
"cars-2",4.5390193566247,4.98582884159581,4.42088422139163,3.39915652982454,3.23942654684772
"crt-1",11.6607783223435,12.8347236566981,12.3923959989974,12.4458533646326,11.6773640444918
"csc-1",8.60805031370449,7.84401766918774,5.44520536829962,5.42881414694926,6.51026633365717
"csn-2",8.0670949300979,7.73652453374616,6.66939326905464,4.3852456641557,6.08767176832099
"csn-3",7.20275223819342,6.92974411371069,5.60275541853895,5.57781386633979,5.48594720235383
"csn-4",7.788598632007,7.07322698337215,6.27173449479924,6.03025103579353,7.04470076540815
"csn-5",8.81792400905118,8.7857708935952,7.18544134806135,6.38906629840727,5.80982778640654
"csn-6",7.57672304146537,7.79616537318959,6.89109953525096,6.64064844675369,6.54326151675571
"csq-1",4.16497405570995,4.82927656152721,6.95816704654499,7.9432721469396,8.60629681808534
"ctl-2",5.03340373288563,7.40130213832234,6.47885707390576,6.50690930138444,6.72887058813516
"ctn-1",5.53362731486511,6.31422185941228,8.33460179018586,7.55563880123601,5.97217175305534
"cts-1",9.4730804787848,9.46672416314678,9.851049226258,9.94989838300806,10.6831278622845
"cua-1",6.24690185201193,5.17467591909204,5.70191653684663,7.10962900856074,8.07558571888198
"cul-1",8.72573776781087,6.26808926298409,6.14039288144428,5.45904514519939,5.81501061154013
"cul-5",7.92371009796709,8.169423211279,7.56808486029784,6.16988279420748,5.56566589985178
"cup-4",3.40548689623389,4.21436401595347,6.0005040578969,5.53428965387083,5.36887285133492
"cwn-1",5.79175577342697,7.17059765669842,8.26932242717567,6.79765637275245,4.80533658608019
"cwn-2",6.28007469137372,7.97529692726721,8.36609770787376,7.11974023389288,5.59877974057884
"cwp-4",3.23942654684772,3.40763910349742,3.23942654684772,3.57452944723907,5.7455948159849
"cya-1",7.99585695349395,9.05604614768978,6.453923946535,5.69060190368908,5.68118937724614
"cyb-1",10.9947740469229,10.1906219348697,7.66101079628907,7.96860930112184,7.68721712097797
"cyb-2.1",8.59065578130631,4.7683068995171,5.56463842078324,5.27893815149682,6.21720948977619
"cyb-2.2",8.47526927596343,4.70209006388479,5.05602219366298,6.1173934656842,6.32442292640816
"cyb-3",12.8721213371997,11.6208531459892,9.47148969068376,9.81082316343327,10.5676416925274
"cyd-1",8.12795659604563,9.37105678322206,5.6548157315541,5.62650061352523,5.12026709514956
"cye-1",6.56276837147281,5.59853007154928,4.784158292925,6.47824570953047,6.16634606445128
"cyk-3",6.50675954671384,6.6371805045636,7.76704214654495,10.0049550335271,9.34795242475849
"cyk-4",8.28150893689408,8.40130131161738,6.41761017201169,5.47225583095073,5.77050828428264
"cyn-4",6.71822142287633,6.23551852125842,5.78792114386761,5.09413723722806,5.45512460059026
"cyn-5",9.15958862474061,11.0944828814001,10.4292816554436,9.04385474813973,8.5438818933223
"cyn-6",7.95223960137271,10.4350666006458,9.49177735109412,7.11295832068086,7.1172019704834
"cyn-8",7.99251601649074,7.47404557576329,6.36159951780231,5.02965599459499,5.29935917534667
"cyn-10",7.73397190845747,7.38265275056196,5.57267040578847,5.31558521535653,4.40494023646434
"cyn-11",8.21147068680506,8.30860595214332,7.22112073468759,7.19801508420235,6.53684942391197
"cyn-13",7.78616345094585,8.35678610664524,7.05423758901362,6.1429991766321,5.33899448444649
"sig-7",7.01676260264757,6.43543670970661,5.73677312843335,4.38257058438798,4.9508381773062
"cyn-15",6.91179611202642,6.94206500515455,5.76045392008018,5.636365116584,4.9522817365508
"cyn-17",3.52716571906326,3.81163862712354,4.84475245146287,10.086619622802,3.6282715919956
"dab-1",8.63430284139956,6.64830728875683,8.53325361823377,9.02383227784263,9.10318221760097
"daf-3",6.23584779818087,6.40256235023801,7.28741509630015,6.11590300449713,4.9363825399232
"daf-4",5.96700549409966,4.97993847023276,6.95042486326214,5.66884122685562,5.62710342012314
"daf-5",5.79903167435221,6.16699610474744,7.61663276224354,7.15253875098761,7.2235343323949
"daf-6",3.85766005091731,3.8285677294154,7.11630024781425,8.72275192930398,5.11528106729047
"daf-10",3.36438007486821,3.64145358601424,6.5216294500741,5.8932257404751,3.23942654684772
"daf-12",3.46970871722504,4.23986593724423,5.18816697649048,5.49327742819094,6.27325811256883
"daf-14",5.21685190864832,5.40784255748809,5.3127378281635,5.88615013632491,7.20805735500502
"daf-18",9.12339230337962,6.74467712874006,6.50867728600141,7.73011325984976,8.09189528247782
"daf-19",6.00844097011685,6.54396526193993,9.02546149434797,7.85550897653537,7.24668611879148
"daf-25",5.98896250189105,6.70196592393951,6.73537871465572,6.00372093660424,4.91092733267156
"daf-31",6.37357679553194,7.59036506595491,8.02524095467803,8.12320614655542,7.74394983834802
"dao-2",5.86710711433876,9.43457038119277,11.7618618458617,7.9952293620647,4.87628124933476
"dao-3",6.82760215677713,8.17812226686989,8.14198899950132,6.15714822043603,5.60225204311494
"dao-5",10.1016249650417,10.2466932664382,8.91094202869317,8.16388423059423,8.72750601115066
"dat-1",3.4285377647283,3.54853175546621,3.23942654684772,4.07745448120403,5.72507909624808
"daz-1",7.81288855011544,4.48197497313528,5.24327094049051,5.45622167853404,6.4377338253596
"dbl-1",3.290507525671,3.97663001126677,4.61735878988712,5.19810395768205,5.7244164874725
"dcp-66",8.36401899041554,9.15203960421321,9.18935449753514,7.42718165787522,7.40655604134107
"dcr-1",7.48911435117336,7.36946073894271,6.15741345438856,5.70405494412066,5.47209421960607
"dcs-1",6.61609574556477,6.57707141147793,5.78471798262424,4.79962519031498,4.97618369264853
"deb-1",4.07585177089743,5.15683731797996,9.80022125238449,9.57335589593812,10.4395548301483
"del-2",3.56838714857914,3.98421405504264,6.27428031938045,5.30731268077983,3.23942654684772
"dgk-1",3.82418996834937,5.1549756522509,6.6209148519589,5.69647080021079,5.63020741650685
"dgk-2",5.66060318551685,7.90386518528307,7.6957850172391,7.79404528847651,6.33006081448386
"dgn-1",7.04856744905901,8.80558723563846,7.98516414249916,8.22794624198016,6.6470688880402
"dhp-1",4.45444046813875,5.22673300321784,4.55723360131513,6.607657200883,5.1967974563832
"dhs-1",6.96665813421147,5.40273979212604,5.68563242433994,6.53912525942788,6.21123563160877
"dhs-3",4.12878511123575,5.28216690249522,6.0081903391603,6.01392614280591,6.72876483489626
"dhs-4",4.44167127091679,5.66748268983634,4.82461204161246,3.23942654684772,5.17803836591849
"dhs-5",4.53972929234994,5.76616037797282,7.52328050199727,5.21975423096864,5.99553586565034
"dhs-6",6.29209200734854,7.04623589706661,7.31902688791201,5.41233958850944,5.21722373673582
"dhs-9",6.50925609271951,7.29822778950379,5.88323321369982,5.1146813951502,4.81303443844885
"dhs-11",5.73411590965906,4.40859678700238,3.6998478244661,3.65112770804919,3.88942495774337
"dhs-16",3.23942654684772,3.72573687843131,5.98994864709714,5.28006007549631,3.23942654684772
"dhs-17",4.08929563332106,3.74514948081956,5.59640174520088,7.12470009217081,7.80626413010717
"dhs-18",4.4247472180881,6.42220992354106,5.52716193563659,5.2093485459373,6.29175724395178
"dhs-19",8.02140844412794,7.0620869130433,5.82491913512334,7.27838523557866,8.43816811195819
"dhs-21",4.17832962565303,5.88711833354595,7.12366752561389,5.54404793793591,3.89918484186754
"dhs-24",6.93967145875461,6.80716227506267,6.63732236944155,8.57627146577093,7.47710463067078
"dhs-25",5.66475895064844,6.99875815996191,7.10126756546772,6.55257488098804,6.71175103494328
"dhs-27",4.5309749378648,7.43428898170316,7.42664286348933,4.34093563335424,4.04649613784936
"dhs-28",5.43687071787392,8.17677899203664,7.99721269948341,7.02498976775717,6.95246501891211
"dhs-29",5.79837046137643,7.70485816223472,8.3528919651298,6.21289529639601,4.09616114308327
"die-1",9.3902835666726,9.83685197159611,6.54587373086629,7.09107735184423,6.39956572499864
"dig-1",3.76133945181072,5.09330459069127,7.01529940577062,8.59094713290612,8.84472740739096
"dim-1",5.67766509673253,6.62938220674729,10.0052767643568,10.5004087057557,10.3601243364801
"dlc-1",10.0853008206489,8.08216618240416,9.14709050507313,9.64884225235321,8.72417051672606
"dlg-1",5.80040047100204,9.12741052290267,10.1458039936669,7.62203018907005,6.73700901357881
"dlk-1",3.56782734812825,4.31861319511555,5.60832919235706,7.06095679781585,6.58856381023324
"dnc-1",8.09410944699357,8.74755605573887,8.09197731379723,7.22274929460064,7.27664227652972
"dnj-2",5.68780003355796,6.33481946500298,6.03974160920345,6.16701676990617,4.74471104575943
"dnj-5",9.11715034802533,7.80780964140239,8.35110063607421,7.65741587369317,8.37413096570007
"dnj-7",6.56919994085632,7.73275872314077,7.23330781341084,5.73104351587031,6.4842677522911
"dnj-9",7.60380906565527,6.8963070350242,6.46421412882051,5.97826216574937,5.6328701570836
"dnj-11",8.72601836166046,7.99283299046519,6.98427893034977,6.83578371623639,6.73451973381699
"dnj-20",6.9514914784495,9.35803188916279,10.1699504992111,9.85001893531876,9.43919808441673
"dnj-22",7.87080443857136,7.47079976656903,5.4412952357305,6.38870270002325,6.1964174106835
"dnj-24",4.11218284642917,5.99785288794556,7.43905685656181,7.58053141909023,6.06995726084318
"dnj-26",5.17311239972137,3.81379032488804,3.8429605635493,4.38355153492271,5.16113887821609
"dnj-27",6.54245619608523,7.9829019308107,7.2511409572277,5.38800197958426,3.23942654684772
"dnj-29",7.3149012978351,7.99252868643492,8.23454354468686,7.98659529989129,6.16734792080825
"dnj-30",7.6017354487869,7.75273400771403,7.01911653605842,6.12669062429133,4.74321081877296
"dog-1",6.030150448681,6.17269562526762,4.61781285457522,3.23942654684772,4.37558913823354
"dom-3",5.69181080408904,5.3272806644003,5.14569784727069,5.44270553063388,4.25756068123454
"cks-1",10.3196354998006,10.1410112578701,6.67929206402805,7.07086219174561,6.94126196261182
"dpf-2",3.52959739014915,3.62717980149177,4.20573614459202,4.40420406792208,5.91813861415109
"dpf-3",7.71946090732115,6.19392969306295,6.39798357013494,6.84650711873732,6.79350561442397
"dpf-7",6.8242956106191,7.05693995486454,6.22013805116127,5.8534672632835,5.48845985627383
"dpl-1",7.91651571411104,6.93744884590901,5.52441228365,5.82846722945138,5.13531001841948
"dpy-2",3.74803811256948,6.47663710922444,10.8781358912785,7.23801608934219,4.39841348532598
"dpy-3",3.57406729218859,5.75781067355027,9.10926713100862,6.81922351276346,4.28072911311141
"dpy-4",4.14822908896416,4.30462735167785,5.06976830229767,8.25155814641171,8.767357495018
"dpy-7",3.68755420336424,6.26249822839413,11.207923247766,9.27750546021694,5.19700441489637
"dpy-10",5.28399430818755,8.24914253977002,12.276837270076,8.60145357891199,5.85640041837271
"dpy-11",8.96011222967721,9.92447029233552,9.58291795512401,9.07419018294473,7.85455411199216
"dpy-14",6.31307893618364,12.1533056947215,14.1667272133113,13.8652412071556,5.86197149318543
"dpy-17",6.70938988012188,10.8034514239064,13.0500536821203,12.1741645894641,4.29548090692762
"dpy-18",6.55211821915761,8.92529465367011,8.62150347610038,6.44869852922899,5.80914124159569
"dpy-19",4.75014911513628,6.0333935454039,6.83249164787135,5.53469198023956,4.19099151728838
"dpy-23",6.61835803740813,7.13225978811342,7.2510927905444,8.38172257599202,7.37357383337378
"dpy-26",7.40031974773423,7.68256386015672,6.67015826153047,5.70120393724995,5.96685900703121
"dpy-27",7.65846973010436,8.07534074455797,7.89238302473935,6.56691752376397,5.63064717091448
"dpy-30",10.1970267932675,10.3436570045787,9.50506911716328,8.41844180734735,8.81834339586313
"dre-1",5.99828573591884,7.83308715754625,9.73389758832944,8.9946320006213,7.91551141037786
"drh-1",5.82203590806811,4.25390768199699,5.33086650776174,6.72810557024866,5.76436268760469
"drp-1",7.22151188157093,6.26156424192598,5.91818299181999,5.56027925116828,5.20366479293617
"dsc-4",3.65578828546313,3.6006472993828,6.97925839038332,7.12281815054276,6.87577058323373
